id,email,name,phone,gender,birth_date,signup_channel,utm_source,utm_medium,utm_campaign,created_at,updated_at
67a04591-9219-4df4-90d0-1b4321041d9b,user0252_ngim@hanmail.net,박지은,033-637-3516,여성,1993-05-28,google,instagram,social,brand_awareness,2025-06-26T21:53:57+09:00,2025-06-26T21:53:57+09:00
30d5d298-bd16-480e-ac55-c3261be1c597,user0253_hwanghyeonu@hotmail.com,강정숙,02-8086-9782,여성,1998-09-13,kakao,google,organic,,2025-11-14T16:53:33+09:00,2025-11-14T16:53:33+09:00
495e091b-5cb6-42ca-af5c-3e7d16028f1e,user0254_iseonyeong@nate.com,김지원,055-693-4654,선택안함,1998-10-16,google,instagram,social,brand_awareness,2025-08-27T08:42:05+09:00,2025-08-27T08:42:05+09:00
685b60c0-7618-4013-806c-aa8fe045d20b,user0255_jeonghyi85@hanmail.net,김승현,043-945-2288,남성,1993-08-19,kakao,kakao,cpc,spring_sale,2025-08-13T11:57:16+09:00,2025-08-13T11:57:16+09:00
b5a87572-55ef-4cf3-8f7e-9a02ab3a5881,user0256_seoyeon99@live.com,이미영,070-8460-8106,여성,2001-09-07,kakao,,,,2025-06-16T17:23:51+09:00,2025-06-16T17:23:51+09:00
867d1851-f895-471e-943f-2ae1a099fb9b,user0257_hyeonjijang@hotmail.com,장서연,019-438-0571,여성,1991-04-09,google,google,organic,,2025-12-24T22:39:17+09:00,2025-12-24T22:39:17+09:00
2c7d71ac-26f6-47cd-861e-d822294753c5,user0258_ogsuncoe@hanmail.net,장영호,019-406-6658,남성,1998-11-27,google,youtube,social,influencer_collab,2025-10-04T21:41:56+09:00,2025-10-04T21:41:56+09:00
9541d5e1-f475-46a0-bfc3-5715f72134fb,user0259_oryu@nate.com,서서영,011-893-3472,여성,2003-01-23,google,kakao,cpc,spring_sale,2025-10-28T23:51:36+09:00,2025-10-28T23:51:36+09:00
f1ce3994-042e-474f-95fa-5ac044d4b7bb,user0260_ijihun@naver.com,김현주,042-940-5720,여성,1992-06-05,google,instagram,social,brand_awareness,2025-08-18T12:30:58+09:00,2025-08-18T12:30:58+09:00
a2bbbb0a-9bb0-41c5-9aec-4673b638d97d,user0261_myeongsug98@nate.com,이명숙,019-583-2818,여성,1991-06-15,kakao,instagram,social,brand_awareness,2026-03-08T15:42:55+09:00,2026-03-08T15:42:55+09:00
2e965dd9-d0c6-4108-8fb3-fe0bceb05228,user0262_yeongsu35@nate.com,정영순,052-398-7801,여성,1996-05-08,kakao,naver,blog,review_campaign,2025-10-13T20:09:53+09:00,2025-10-13T20:09:53+09:00
9974a0c5-80b1-47cd-95ca-9b3f25a4194d,user0263_hyeonsugjang@nate.com,박하윤,033-648-4085,여성,1996-09-13,kakao,kakao,cpc,spring_sale,2025-05-11T23:55:10+09:00,2025-05-11T23:55:10+09:00
52e019dd-245f-4592-b62d-da2ec8031635,user0264_jiweon35@daum.net,박예지,042-880-1336,여성,1991-11-06,kakao,google,organic,,2025-10-11T22:28:51+09:00,2025-10-11T22:28:51+09:00
465f56b3-9c0b-4b81-a4a7-ddbbf8992f9b,user0265_eyun@hotmail.com,김지은,062-501-1024,여성,1992-08-14,kakao,instagram,social,brand_awareness,2025-08-30T08:52:05+09:00,2025-08-30T08:52:05+09:00
76d2a99e-1590-4243-818c-6eee7c0e1518,user0266_jungsu76@live.com,최서윤,02-6180-9190,여성,1995-08-07,kakao,kakao,cpc,spring_sale,2026-01-20T15:54:29+09:00,2026-01-20T15:54:29+09:00
338c5ec8-adfb-419f-b21e-f050ae4569b1,user0267_iyeongsun@daum.net,김현숙,062-660-7283,여성,1995-01-02,kakao,naver,organic,,2026-01-06T15:00:21+09:00,2026-01-06T15:00:21+09:00
91f740e6-87d0-4ac1-8ca9-bb2a1a1da633,user0268_hyeonsug24@nate.com,이지우,010-8210-0996,여성,2001-05-28,kakao,instagram,social,brand_awareness,2026-02-19T21:06:16+09:00,2026-02-19T21:06:16+09:00
10f3e5ee-8c7c-4df1-bcc6-0c569f404c05,user0269_yeonggil82@hotmail.com,하수진,044-943-1290,여성,1993-05-06,google,,,,2025-07-21T11:48:26+09:00,2025-07-21T11:48:26+09:00
6f987cd9-c240-440b-be16-fbb6907918b3,user0270_eyun@naver.com,남혜진,032-413-9755,여성,2001-08-22,kakao,kakao,cpc,spring_sale,2025-08-18T12:31:00+09:00,2025-08-18T12:31:00+09:00
59fbc2dd-0a54-401b-af85-4cd86a43e3b1,user0271_baejeongsu@dreamwiz.com,윤미숙,016-492-9955,여성,1995-10-20,google,,,,2026-02-09T12:06:24+09:00,2026-02-09T12:06:24+09:00
95d857c7-2088-4452-b65c-a9df7e4e2220,user0272_yeeunyun@naver.com,김숙자,041-577-7547,여성,1996-04-30,kakao,instagram,social,brand_awareness,2026-02-03T18:18:28+09:00,2026-02-03T18:18:28+09:00
b9a5ffbd-6dbf-492e-a3b4-7b7c5f343886,user0273_jimin28@hanmail.net,김은영,070-1108-0996,여성,1994-09-10,google,kakao,cpc,spring_sale,2026-02-21T14:12:13+09:00,2026-02-21T14:12:13+09:00
fe33f2cf-dbf6-4e12-b013-683e086f47e1,user0274_minseo87@hotmail.com,김경희,055-394-2788,여성,1996-06-09,google,instagram,social,brand_awareness,2025-11-05T18:45:07+09:00,2025-11-05T18:45:07+09:00
5dfc7e89-7647-41b9-adfc-fad296327181,user0275_jeonghyisong@hotmail.com,이경숙,064-727-2299,여성,2003-02-05,kakao,naver,organic,,2025-12-10T21:51:00+09:00,2025-12-10T21:51:00+09:00
e4f8c609-e6bd-48dd-a216-14ace0a1c256,user0276_csim@hanmail.net,주지민,063-314-5303,여성,2003-03-03,google,google,organic,,2026-02-03T09:44:50+09:00,2026-02-03T09:44:50+09:00
15f236ec-a8bd-480a-bea1-a038625069b6,user0277_cyang@nate.com,안영숙,019-844-9892,여성,1991-12-21,kakao,google,organic,,2026-01-18T17:44:42+09:00,2026-01-18T17:44:42+09:00
dea78803-8e72-4dec-9e9b-e292d61719c8,user0278_bagjunseo@hanmail.net,이은서,055-557-7908,여성,1998-12-31,google,instagram,social,brand_awareness,2026-01-22T19:48:37+09:00,2026-01-22T19:48:37+09:00
3ee65f08-3f69-4bdc-bf5c-c698bc874f3a,user0279_yeonggil22@nate.com,박서윤,019-136-5177,여성,2000-06-15,kakao,naver,blog,review_campaign,2025-12-14T11:24:02+09:00,2025-12-14T11:24:02+09:00
82e67683-69a1-4c39-b0f1-a5703d62357e,user0280_cgim@hotmail.com,최은지,011-228-0920,여성,1999-12-21,kakao,google,organic,,2026-01-13T12:02:09+09:00,2026-01-13T12:02:09+09:00
a8153a6e-af11-4bd1-9dd5-03cba0a2ee53,user0281_kjo@gmail.com,유영일,070-4137-9772,남성,2002-06-16,kakao,naver,blog,review_campaign,2026-01-25T19:04:50+09:00,2026-01-25T19:04:50+09:00
598d83df-3493-48f8-9b6f-84be43fece45,user0282_sujinbag@hotmail.com,이민서,018-579-9136,여성,2002-07-14,kakao,,,,2026-02-15T20:05:22+09:00,2026-02-15T20:05:22+09:00
a2b7ade6-a1f3-43f2-a39a-3ee7fdf19f56,user0283_mryu@daum.net,김서영,063-990-8811,여성,1993-03-26,google,instagram,social,brand_awareness,2025-07-26T08:07:42+09:00,2025-07-26T08:07:42+09:00
ba559eaa-6bd6-4ea4-a1fd-b88b1cc6aae3,user0284_baeeungyeong@live.com,김은영,061-508-6376,여성,1999-02-04,google,kakao,cpc,spring_sale,2025-07-14T11:24:16+09:00,2025-07-14T11:24:16+09:00
32848545-ee74-4f49-977c-030676df4752,user0285_iyeongceol@hanmail.net,송하은,052-986-4300,여성,1991-08-22,google,,,,2026-03-24T14:20:32+09:00,2026-03-24T14:20:32+09:00
f7651fd2-6d0c-465a-aee6-4c15447b6cb7,user0286_yeongjai@nate.com,김경숙,041-694-4869,여성,1992-01-11,google,,,,2025-12-07T14:55:43+09:00,2025-12-07T14:55:43+09:00
8ce3ecf8-9757-4f60-9db5-6858102be40c,user0287_jihuan@dreamwiz.com,이정순,054-887-4495,여성,1993-04-03,google,naver,organic,,2025-09-26T10:47:43+09:00,2025-09-26T10:47:43+09:00
3336f84a-a2f0-41f9-af84-4741bd0bc975,user0288_sinhyeonu@hotmail.com,이미정,043-865-8902,여성,1991-12-03,kakao,instagram,social,brand_awareness,2025-12-26T16:26:24+09:00,2025-12-26T16:26:24+09:00
e978bc24-5b0c-4dfa-b728-227f627e4e9f,user0289_gyeongjajo@daum.net,윤지원,051-351-9066,여성,1991-04-22,google,instagram,social,brand_awareness,2026-03-28T10:48:47+09:00,2026-03-28T10:48:47+09:00
c9193d17-c586-4113-9ec3-c76682b10c46,user0290_nojeongsug@dreamwiz.com,박정희,02-3843-0988,여성,1997-09-06,kakao,google,organic,,2026-03-18T22:24:25+09:00,2026-03-18T22:24:25+09:00
77019af4-38da-465d-8376-6353b63fdd5e,user0291_yeongil02@daum.net,강정숙,055-566-9380,여성,1994-11-28,google,google,organic,,2025-06-13T17:40:09+09:00,2025-06-13T17:40:09+09:00
d52895ca-3620-4967-b641-aa6214e9f3db,user0292_yeji89@nate.com,김미경,051-393-7690,여성,1996-02-16,kakao,,,,2026-03-26T20:34:35+09:00,2026-03-26T20:34:35+09:00
027d5343-8a45-461c-83a1-de30a9e7bc6f,user0293_bagjeongho@daum.net,이동현,064-748-9476,남성,2003-11-16,google,naver,blog,review_campaign,2025-10-24T15:39:53+09:00,2025-10-24T15:39:53+09:00
6822f4a3-d716-4d21-b682-0b2a490de850,user0294_ljang@gmail.com,황지연,033-416-3356,여성,1998-05-31,google,kakao,cpc,spring_sale,2025-09-06T22:41:35+09:00,2025-09-06T22:41:35+09:00
eaec6738-225e-4d47-9075-87f7445a592f,user0295_yeongceol16@nate.com,박경숙,010-2755-3942,여성,1991-07-05,kakao,instagram,social,brand_awareness,2025-07-15T17:39:04+09:00,2025-07-15T17:39:04+09:00
6e6fa433-ee23-46fa-a70c-e64edcc35725,user0296_pseo@hanmail.net,장지후,043-333-9521,남성,1994-09-24,google,naver,organic,,2025-11-13T19:51:20+09:00,2025-11-13T19:51:20+09:00
0417ebad-e930-4ee2-a01e-8e5b854b0e69,user0297_wgang@gmail.com,김현주,054-957-9472,선택안함,1998-06-02,google,instagram,social,brand_awareness,2025-12-06T19:08:43+09:00,2025-12-06T19:08:43+09:00
471f7b4d-ede2-42f6-a9ff-b5069e231a0f,user0298_ogjagim@live.com,허수빈,010-0856-2718,여성,1998-05-09,kakao,naver,organic,,2025-09-30T10:53:17+09:00,2025-09-30T10:53:17+09:00
eb77e142-c95e-49ba-8030-e6e9376e9e0f,user0299_junseogim@nate.com,한건우,051-284-3479,남성,2000-08-21,google,naver,organic,,2026-03-18T08:52:37+09:00,2026-03-18T08:52:37+09:00
a7fb4700-d3eb-4794-9cab-7fe49d87b405,user0300_xhan@nate.com,김영자,051-729-2931,여성,1997-01-11,kakao,google,organic,,2025-05-17T20:14:57+09:00,2025-05-17T20:14:57+09:00
9caa2603-e45b-4ec8-bfd2-06f6e611a2a8,user0301_zgim@hotmail.com,송윤서,02-2672-8857,여성,1998-04-06,kakao,instagram,social,brand_awareness,2025-12-07T15:54:51+09:00,2025-12-07T15:54:51+09:00
45b45653-68fb-420f-8f40-4238f44df83e,user0302_kgim@gmail.com,최윤서,051-717-5455,선택안함,1993-11-17,kakao,naver,blog,review_campaign,2025-07-26T12:47:46+09:00,2025-07-26T12:47:46+09:00
a1afe46a-9796-46b1-963b-4cdf8b9829af,user0303_ijeonghun@hanmail.net,남선영,011-824-5587,여성,2000-01-11,google,google,organic,,2025-12-19T14:33:58+09:00,2025-12-19T14:33:58+09:00
43ad1c4f-dba8-4182-9c12-a5e888d76cf5,user0304_gyeongsug22@nate.com,박미경,017-996-1125,여성,1997-05-23,google,,,,2026-02-03T13:24:41+09:00,2026-02-03T13:24:41+09:00
105b316a-2f7b-4455-bf09-97b1ab0d885f,user0305_sumin64@dreamwiz.com,이수빈,054-987-6220,여성,2003-07-02,kakao,,,,2025-08-08T19:31:50+09:00,2025-08-08T19:31:50+09:00
4ae96c78-b41f-4942-82ad-26c45918f53d,user0306_gimjunho@daum.net,김선영,063-800-6811,여성,1991-04-20,kakao,naver,organic,,2026-01-27T14:09:11+09:00,2026-01-27T14:09:11+09:00
4e37ceb5-df08-4ac7-acc6-d7cf09ff5e83,user0307_pi@naver.com,김은지,017-228-2005,여성,1997-10-02,kakao,youtube,social,influencer_collab,2026-01-24T23:30:13+09:00,2026-01-24T23:30:13+09:00
7dd3d2f6-0eef-4824-b200-691e4795762f,user0308_minji28@hotmail.com,이예은,016-796-8845,여성,2000-04-07,kakao,instagram,social,brand_awareness,2025-08-20T09:57:36+09:00,2025-08-20T09:57:36+09:00
4c913fd7-1fff-4ff7-9fcb-0ab44c58dd22,user0309_juweon42@naver.com,김미경,02-8254-7807,여성,1993-05-24,google,google,organic,,2025-09-17T17:05:13+09:00,2025-09-17T17:05:13+09:00
501ec5b4-29f7-4e89-a053-a8717e3e6425,user0310_man@hanmail.net,박경숙,02-8536-8663,여성,2003-10-08,kakao,,,,2025-07-27T13:39:42+09:00,2025-07-27T13:39:42+09:00
4ece4021-de52-4670-8c5d-8301a04448d5,user0311_fgim@live.com,서영숙,044-894-4846,여성,2000-11-07,google,kakao,cpc,spring_sale,2025-07-03T21:52:09+09:00,2025-07-03T21:52:09+09:00
4a683d5f-c4fb-4ed7-889c-bd900cc18050,user0312_yunsubin@naver.com,김미정,016-735-0208,여성,2002-02-17,google,,,,2025-11-25T10:30:42+09:00,2025-11-25T10:30:42+09:00
518c483a-199c-4090-9708-124e57051dc5,user0313_yeeunseo@hanmail.net,우수빈,041-073-5647,여성,1991-10-01,kakao,youtube,social,influencer_collab,2026-01-09T19:55:02+09:00,2026-01-09T19:55:02+09:00
950d2706-52ec-49fd-962a-74beecb85fac,user0314_minjun20@naver.com,박지우,055-187-2346,여성,2003-05-30,google,,,,2025-12-23T11:27:08+09:00,2025-12-23T11:27:08+09:00
6019175e-aeeb-4f1d-80cb-8f6c49a8993f,user0315_junyeongu@hanmail.net,김지연,031-371-8376,여성,2002-10-06,kakao,,,,2025-07-06T08:45:47+09:00,2025-07-06T08:45:47+09:00
d3d4dcd1-eba7-4b01-87ed-ae4bfd2a398d,user0316_sinminji@daum.net,이숙자,063-435-0313,여성,1994-07-11,kakao,google,organic,,2025-04-18T19:06:09+09:00,2025-04-18T19:06:09+09:00
082814c2-37ea-44f4-821a-1b948abf4c65,user0317_seoyun63@gmail.com,이민지,011-792-5132,여성,2000-12-05,google,,,,2026-01-03T14:26:35+09:00,2026-01-03T14:26:35+09:00
c2d6289e-a4c1-4eab-b8a8-7ee6484c772f,user0318_gimsunog@daum.net,임순옥,063-358-5730,여성,1992-05-09,kakao,instagram,social,brand_awareness,2026-01-14T20:47:08+09:00,2026-01-14T20:47:08+09:00
9d9fe35f-1cb2-41ff-af0f-e9c034771d8b,user0319_bagjinu@naver.com,이민수,019-739-2855,남성,1999-06-13,kakao,naver,blog,review_campaign,2026-02-07T20:50:21+09:00,2026-02-07T20:50:21+09:00
491364ab-ba6e-468e-9a3b-edf6d0b8cc13,user0320_minjaegim@naver.com,이지현,051-857-0862,여성,2004-02-26,kakao,kakao,cpc,spring_sale,2025-05-30T12:30:59+09:00,2025-05-30T12:30:59+09:00
ed042675-60f7-475f-bbad-6dce2b8026ca,user0321_jeongsugim@live.com,강아름,064-778-2945,여성,1993-06-11,google,instagram,social,brand_awareness,2025-08-07T20:39:41+09:00,2025-08-07T20:39:41+09:00
5023e6d0-62fa-456d-8330-cdb7a6b6efe4,user0322_gimcunja@hotmail.com,이미숙,043-173-1096,여성,2002-09-30,kakao,google,organic,,2025-07-10T17:12:02+09:00,2025-07-10T17:12:02+09:00
8f0a2b79-31cb-4811-8af7-2557f39b584f,user0323_donghyeon39@daum.net,박정자,043-717-0586,여성,1999-06-09,kakao,google,organic,,2025-09-21T08:47:45+09:00,2025-09-21T08:47:45+09:00
04041862-f683-4248-a13f-01d821bfd4ff,user0324_mijeong14@daum.net,안명숙,064-711-3863,여성,1993-11-20,google,instagram,social,brand_awareness,2026-02-14T16:14:38+09:00,2026-02-14T16:14:38+09:00
3eb14613-beab-4f2e-aae8-fe98a8b6f88b,user0325_boramcoe@daum.net,윤은경,017-957-6122,선택안함,2003-04-02,kakao,instagram,social,brand_awareness,2025-11-15T11:51:32+09:00,2025-11-15T11:51:32+09:00
0df8c0fa-38e1-49ae-af4e-12363d7a4556,user0326_usim@nate.com,박은지,061-659-3983,선택안함,1996-07-15,kakao,youtube,social,influencer_collab,2025-08-31T22:43:29+09:00,2025-08-31T22:43:29+09:00
a5e73f43-4c6c-4a2b-9aea-66ef28be57a7,user0327_hyeonsug76@gmail.com,최정호,031-490-8240,남성,2002-07-28,kakao,naver,organic,,2025-07-21T21:22:33+09:00,2025-07-21T21:22:33+09:00
3a1dd459-4f94-4654-ad1d-f12f4535155d,user0328_hwanghayun@naver.com,김지혜,064-789-9210,여성,1999-08-20,kakao,instagram,social,brand_awareness,2025-09-12T18:22:13+09:00,2025-09-12T18:22:13+09:00
590ee4de-2f3a-45df-b9a9-ae60bdfac189,user0329_yeongilsong@daum.net,김상훈,055-931-5727,남성,1999-12-02,google,,,,2025-12-20T15:55:16+09:00,2025-12-20T15:55:16+09:00
c7f3e9b6-f32b-42db-9601-fe0cb79d10e7,user0330_coejaeho@live.com,한은경,031-556-6139,여성,1991-07-20,google,google,organic,,2026-03-06T23:39:00+09:00,2026-03-06T23:39:00+09:00
f57f1361-a93a-4804-b821-c90d364e8877,user0331_idohyeon@hotmail.com,강은주,064-732-0679,여성,1995-10-10,kakao,google,organic,,2025-11-13T16:31:11+09:00,2025-11-13T16:31:11+09:00
f5137d96-195c-486b-a173-639a621e569e,user0332_vgim@daum.net,김영희,011-086-4168,선택안함,1998-04-23,kakao,instagram,social,brand_awareness,2026-02-23T23:34:02+09:00,2026-02-23T23:34:02+09:00
9d153839-5a68-4e9c-ae27-52d633180baf,user0333_fcoe@live.com,한지연,011-389-8331,여성,2001-04-23,google,kakao,cpc,spring_sale,2025-07-01T08:00:43+09:00,2025-07-01T08:00:43+09:00
f9040546-882e-49cb-be62-779a6ef70e14,user0334_gimjihu@nate.com,이정순,043-559-0425,여성,1996-02-21,kakao,instagram,social,brand_awareness,2025-11-23T23:39:21+09:00,2025-11-23T23:39:21+09:00
bd5dba87-9146-4350-a56e-8a41b447131d,user0335_jinhoyu@hanmail.net,진영희,018-521-1039,여성,1993-08-11,kakao,google,organic,,2025-12-04T11:46:17+09:00,2025-12-04T11:46:17+09:00
35cd1204-3b32-4038-8de8-fe3742aa693b,user0336_ieunju@naver.com,문지은,063-053-8338,여성,1997-11-14,kakao,,,,2025-06-25T08:11:26+09:00,2025-06-25T08:11:26+09:00
30206474-d199-458e-950f-4424ea59e06d,user0337_yeonghyijang@live.com,김예지,018-804-2043,여성,2000-02-18,kakao,youtube,social,influencer_collab,2025-10-31T20:06:44+09:00,2025-10-31T20:06:44+09:00
c6a86144-4d86-4c72-8c7b-d95afce2e85d,user0338_gimareum@nate.com,강명숙,02-4636-8157,여성,1992-01-19,google,instagram,social,brand_awareness,2026-01-30T16:22:01+09:00,2026-01-30T16:22:01+09:00
69655ce9-51ca-4929-b411-19b68711de7a,user0339_tcoe@gmail.com,박서연,044-845-7620,여성,1996-11-22,kakao,,,,2025-07-22T17:22:20+09:00,2025-07-22T17:22:20+09:00
9f0c64b4-a4fd-4503-8ab4-7009dd79f842,user0340_hyejingu@naver.com,이은정,031-460-8432,여성,2004-01-10,kakao,naver,blog,review_campaign,2026-01-23T18:26:40+09:00,2026-01-23T18:26:40+09:00
559b2e75-db2d-4ed7-b26c-d6b141d536fc,user0341_rbag@hanmail.net,이미정,044-926-4957,여성,1997-04-25,google,,,,2025-09-08T16:38:41+09:00,2025-09-08T16:38:41+09:00
c6f3df3e-8e6b-44d0-99b9-5889fc4d33b2,user0342_jiai@hotmail.com,김민서,041-925-1881,여성,1997-07-13,kakao,naver,blog,review_campaign,2026-02-13T12:46:15+09:00,2026-02-13T12:46:15+09:00
3439cefa-ce71-4f30-a68b-7999ac2984b5,user0343_gweonjiyeong@live.com,홍민서,052-742-3122,여성,1997-03-18,kakao,naver,blog,review_campaign,2026-02-21T10:06:16+09:00,2026-02-21T10:06:16+09:00
cabfecda-e7fe-428f-b500-3ab0aefd010b,user0344_seonyeonggim@gmail.com,민은정,032-728-9752,여성,1996-04-29,google,,,,2025-08-06T12:08:33+09:00,2025-08-06T12:08:33+09:00
a9215007-1f20-4256-a208-35775d6b3de6,user0345_yeongsigi@gmail.com,박미정,061-333-1279,여성,1994-10-21,google,kakao,cpc,spring_sale,2025-10-29T22:08:44+09:00,2025-10-29T22:08:44+09:00
c00ecb8c-5ec3-4b55-b291-ab31bd588120,user0346_jihunhwang@live.com,이예원,053-699-9880,여성,2002-06-20,kakao,naver,organic,,2026-01-16T17:58:22+09:00,2026-01-16T17:58:22+09:00
147179d2-14f6-423c-9bf4-8e484fd76bcf,user0347_yangyeongjin@live.com,박지은,031-868-0347,여성,2002-09-21,google,google,organic,,2025-09-27T12:22:18+09:00,2025-09-27T12:22:18+09:00
78701065-c8d9-4969-92f2-5641d50f3a70,user0348_sgim@gmail.com,이지은,064-727-7181,여성,2001-12-14,google,,,,2025-06-09T08:35:23+09:00,2025-06-09T08:35:23+09:00
61a585b2-92ba-4116-9f37-99f617944d35,user0349_junhyeogi@gmail.com,최하윤,062-937-1452,여성,1993-04-04,kakao,instagram,social,brand_awareness,2025-08-05T15:16:05+09:00,2025-08-05T15:16:05+09:00
99841766-0562-4733-b318-125293e24630,user0350_fgang@live.com,김미영,064-792-6860,여성,2002-07-31,google,naver,blog,review_campaign,2025-10-06T21:12:54+09:00,2025-10-06T21:12:54+09:00
550da2a0-f37e-4705-9ac6-fc0b72b95d10,user0351_seonghyeongim@gmail.com,백윤서,052-474-2123,여성,1997-05-09,google,google,organic,,2025-09-02T18:01:09+09:00,2025-09-02T18:01:09+09:00
15e6be93-284f-422a-b7fb-e36f834844f0,user0352_igo@gmail.com,권경숙,063-339-7767,여성,2000-07-22,kakao,google,organic,,2025-06-05T15:05:09+09:00,2025-06-05T15:05:09+09:00
35df5aa7-d4dc-440a-a830-5ae24ef0c6c6,user0353_subin83@gmail.com,조서현,041-050-2099,여성,1993-05-11,google,instagram,social,brand_awareness,2026-02-03T09:21:05+09:00,2026-02-03T09:21:05+09:00
47bc25ab-6956-404f-8339-42e0e9de5d22,user0354_kji@naver.com,허명숙,018-998-2795,여성,2000-08-11,kakao,google,organic,,2025-07-10T08:07:49+09:00,2025-07-10T08:07:49+09:00
9f6f9350-c59f-431a-b0d3-095ec60c8cc4,user0355_jiweon16@daum.net,김수진,063-214-5868,여성,1995-03-13,google,,,,2025-12-26T11:33:42+09:00,2025-12-26T11:33:42+09:00
179ddb90-2095-4281-8091-f625bea9c80e,user0356_bagyeongja@naver.com,김명숙,016-548-9952,선택안함,1997-06-24,kakao,kakao,cpc,spring_sale,2025-12-21T14:23:56+09:00,2025-12-21T14:23:56+09:00
34c6abdb-64ac-47ae-9337-5e7b80945a9c,user0357_lbag@hanmail.net,박지민,052-301-0713,여성,2002-04-09,kakao,,,,2026-03-19T11:25:50+09:00,2026-03-19T11:25:50+09:00
6dbb232e-4a0e-410b-a8fa-c886537931b2,user0358_jeonghun30@hanmail.net,엄영순,052-414-4885,여성,2001-12-14,kakao,naver,organic,,2026-03-01T15:10:31+09:00,2026-03-01T15:10:31+09:00
30266814-e0ee-4d8f-9e89-8b6315736105,user0359_no@gmail.com,김순옥,043-557-7027,여성,1993-03-15,kakao,,,,2025-05-22T12:31:14+09:00,2025-05-22T12:31:14+09:00
30e8a872-befe-4995-8e06-76c288efb1b8,user0360_hyeonjun60@naver.com,박채원,070-5880-3955,여성,1999-10-29,kakao,kakao,cpc,spring_sale,2025-11-20T16:57:02+09:00,2025-11-20T16:57:02+09:00
2fd2189f-0bc1-466c-b812-da07fcb9744e,user0361_hyeonji82@live.com,김지현,016-145-0461,여성,1993-05-27,google,instagram,social,brand_awareness,2026-02-24T22:17:55+09:00,2026-02-24T22:17:55+09:00
9acee044-c6a3-493a-9920-2abd8101bc82,user0362_yeongsu42@daum.net,김예원,031-317-8078,여성,1996-07-31,kakao,naver,organic,,2025-09-06T19:29:00+09:00,2025-09-06T19:29:00+09:00
d421fca4-cb5c-4711-adea-17130576808d,user0363_eungyeong21@hotmail.com,이예지,070-0768-1040,여성,1993-09-14,kakao,naver,blog,review_campaign,2025-12-10T20:12:33+09:00,2025-12-10T20:12:33+09:00
ec5aca7c-695c-4b9c-b493-54563f707d49,user0364_gson@naver.com,최미경,011-435-3344,여성,2003-08-06,kakao,kakao,cpc,spring_sale,2026-02-10T10:02:53+09:00,2026-02-10T10:02:53+09:00
9aa3f677-c480-477c-b852-6a53bb007d2f,user0365_seongjin41@gmail.com,황정남,010-8138-5854,남성,2000-10-23,google,google,organic,,2026-02-22T20:42:31+09:00,2026-02-22T20:42:31+09:00
461577c6-4966-461d-8829-e6efa2a27977,user0366_seonghoi@nate.com,한수빈,062-020-7016,여성,1999-05-31,kakao,instagram,social,brand_awareness,2026-02-28T14:41:31+09:00,2026-02-28T14:41:31+09:00
caf68f66-a5cf-4d6f-9953-e80a111c21a9,user0367_tgang@nate.com,이병철,043-817-9217,남성,2004-02-14,kakao,naver,organic,,2025-09-25T19:50:45+09:00,2025-09-25T19:50:45+09:00
69914c44-d50e-4bf0-9939-13aedf830da9,user0368_obag@hotmail.com,이은주,051-562-5577,여성,2000-09-16,kakao,naver,organic,,2026-03-17T11:06:46+09:00,2026-03-17T11:06:46+09:00
5026fe84-f2c4-4f4e-8044-90fa3087e975,user0369_shong@nate.com,박순자,011-281-6158,여성,2000-06-30,google,google,organic,,2025-11-29T19:43:29+09:00,2025-11-29T19:43:29+09:00
ce4e0dce-d1ed-456c-a0e4-74dc144256e5,user0370_pcoe@hanmail.net,안옥자,042-761-5396,여성,1999-07-15,google,google,organic,,2026-01-10T22:59:22+09:00,2026-01-10T22:59:22+09:00
10cda2fe-c7b8-4b11-a83c-5405bc50c54e,user0371_seonghojang@dreamwiz.com,이주원,011-975-8172,남성,1992-02-28,kakao,,,,2026-01-21T14:24:49+09:00,2026-01-21T14:24:49+09:00
1a76bb72-56d7-4852-af67-70fe5d799907,user0372_pi@gmail.com,이은서,043-290-2278,여성,1991-10-03,kakao,instagram,social,brand_awareness,2026-02-15T08:19:14+09:00,2026-02-15T08:19:14+09:00
7b4c6c61-027a-4ff8-a477-9d4b775fbd73,user0373_yeongsuni@naver.com,강예원,019-519-0986,여성,1997-08-11,google,naver,blog,review_campaign,2026-03-06T12:08:16+09:00,2026-03-06T12:08:16+09:00
51250538-0a39-4d39-8f48-d753e718e15d,user0374_gimboram@nate.com,고명자,052-036-9656,여성,1992-01-30,kakao,google,organic,,2025-08-09T23:11:31+09:00,2025-08-09T23:11:31+09:00
478988fa-f9dc-4cb2-a979-b905df8745d7,user0375_gyeongjagim@live.com,이서영,061-242-2010,여성,1996-05-05,kakao,naver,organic,,2025-09-08T09:58:49+09:00,2025-09-08T09:58:49+09:00
b98730fe-a3d7-4ab9-820c-75eaf4d10988,user0376_byeongceolyun@live.com,손은지,019-969-2786,여성,1997-12-21,kakao,instagram,social,brand_awareness,2025-09-07T20:03:19+09:00,2025-09-07T20:03:19+09:00
75fdfec9-d734-42c8-b9ea-f14235d7dd41,user0377_jihungim@dreamwiz.com,박아름,044-846-8950,여성,2002-08-25,google,naver,organic,,2026-01-26T20:28:48+09:00,2026-01-26T20:28:48+09:00
